room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Entire home/apt,Hackney,De Beauvoir,4,5,6,2,160,51.537633,-0.085569
Entire home/apt,Hackney,De Beauvoir,3,5,6,3,166,51.538513,-0.085085
Entire home/apt,Islington,Bunhill,8,5,3,1,152,51.527169,-0.093761
Entire home/apt,Hackney,Hoxton East & Shoreditch,2,0,3,0,152,51.530582,-0.077709
Entire home/apt,Hackney,Haggerston,3,4.5,2,0,152,51.528809,-0.076595
Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,0,0,9,2,148,51.515538,-0.072573
Entire home/apt,Islington,Bunhill,5,4.5,3,1,150,51.5276,-0.093211
Entire home/apt,Hackney,Hoxton East & Shoreditch,0,0,6,2,166,51.526809,-0.083505
Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,12,5,5,2,165,51.51855,-0.068661
Entire home/apt,Hackney,Hoxton East & Shoreditch,0,0,2,1,166,51.523117,-0.081441
Entire home/apt,Islington,Bunhill,0,0,6,2,162,51.524691,-0.093167
Entire home/apt,Hackney,Hoxton West,1,0,3,1,177,51.529528,-0.088993
Entire home/apt,Islington,Bunhill,31,4,5,2,178,51.524021,-0.090995
Entire home/apt,Hackney,Haggerston,19,5,4,2,178,51.535258,-0.063033
Entire home/apt,Hackney,Hoxton West,0,0,4,2,172,51.528131,-0.090181
Entire home/apt,Hackney,Hoxton East & Shoreditch,1,0,4,1,177,51.528142,-0.082002
Entire home/apt,Tower Hamlets,Bow West,0,0,4,2,146,51.528209,-0.022452
Entire home/apt,Greenwich,Peninsula,13,5,8,3,184,51.495599,0.013473
Entire home/apt,Tower Hamlets,Canary Wharf,0,0,2,1,152,51.497791,-0.020166
Entire home/apt,Tower Hamlets,Canary Wharf,0,0,2,1,152,51.497479,-0.020872
Entire home/apt,Tower Hamlets,Whitechapel,33,5,6,2,146,51.512473,-0.063152
Entire home/apt,Tower Hamlets,Canary Wharf,0,0,2,1,152,51.497099,-0.019049
Entire home/apt,Tower Hamlets,Limehouse,7,4.5,6,2,152,51.510783,-0.035996
Entire home/apt,Tower Hamlets,Shadwell,13,4.5,4,2,152,51.513087,-0.043964
Entire home/apt,Southwark,Surrey Docks,0,0,5,2,146,51.498104,-0.033368
Entire home/apt,Tower Hamlets,Canary Wharf,7,4.5,4,2,161,51.502019,-0.025424
Entire home/apt,Tower Hamlets,Canary Wharf,0,0,5,2,152,51.497128,-0.019722
Entire home/apt,Tower Hamlets,Lansbury,9,5,8,4,177,51.517859,-0.009
Entire home/apt,Tower Hamlets,Limehouse,1,0,4,2,152,51.510533,-0.037228
Entire home/apt,Newham,Stratford and New Town,26,5,6,2,166,51.533679,-0.013376
Entire home/apt,Southwark,Surrey Docks,16,4,6,2,152,51.503647,-0.031513
Entire home/apt,Tower Hamlets,Canary Wharf,0,0,2,1,184,51.498251,-0.020943
Entire home/apt,Tower Hamlets,Limehouse,0,0,2,2,178,51.509952,-0.035366
Entire home/apt,Southwark,Surrey Docks,8,5,5,2,172,51.505204,-0.046107
Entire home/apt,Tower Hamlets,Canary Wharf,1,0,7,2,178,51.499211,-0.018566
Entire home/apt,Southwark,South Bermondsey,2,0,4,2,152,51.491124,-0.065142
Entire home/apt,Tower Hamlets,Island Gardens,5,5,4,2,152,51.48732,-0.013704
Entire home/apt,Tower Hamlets,Island Gardens,29,5,6,3,175,51.490069,-0.003199
Entire home/apt,Tower Hamlets,Canary Wharf,7,5,6,2,181,51.497075,-0.018332
Entire home/apt,Tower Hamlets,Whitechapel,25,5,6,2,178,51.512209,-0.064992
Entire home/apt,Tower Hamlets,Lansbury,15,5,5,2,151,51.515484,-0.005152
Entire home/apt,Tower Hamlets,Island Gardens,0,0,4,2,184,51.493916,-0.025634
Entire home/apt,Tower Hamlets,Canary Wharf,0,0,2,1,152,51.497768,-0.020625
Entire home/apt,Westminster,Bayswater,6,5,2,1,152,51.517354,-0.186113
Entire home/apt,Westminster,Lancaster Gate,48,5,5,2,160,51.515831,-0.181856
Entire home/apt,Westminster,Bryanston and Dorset Square,1,0,2,1,166,51.514534,-0.159391
Entire home/apt,Westminster,Bryanston and Dorset Square,78,4.5,4,0,151,51.518006,-0.164798
Entire home/apt,Westminster,Bryanston and Dorset Square,3,4.5,5,2,160,51.518658,-0.16281
Entire home/apt,Westminster,Bryanston and Dorset Square,4,5,2,1,184,51.51985,-0.158888
Entire home/apt,Camden,Kilburn,4,5,4,2,178,51.539094,-0.183844
Entire home/apt,Westminster,Little Venice,1,0,4,2,152,51.524808,-0.184694
Entire home/apt,Camden,Swiss Cottage,1,0,6,2,152,51.541584,-0.179349
Entire home/apt,Camden,Belsize,6,5,4,2,162,51.543372,-0.166839
Entire home/apt,Westminster,Little Venice,0,0,4,2,184,51.524269,-0.18236
Entire home/apt,Camden,West Hampstead,1,0,2,0,146,51.546863,-0.179789
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,4,0,177,51.514746,-0.160472
Entire home/apt,Westminster,Marylebone High Street,1,0,4,2,166,51.516961,-0.155359
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,4,2,152,51.524023,-0.163335
Entire home/apt,Westminster,Regent's Park,2,0,8,3,184,51.527321,-0.177355
Entire home/apt,Westminster,Church Street,0,0,3,1,172,51.524986,-0.173187
Entire home/apt,Westminster,Regent's Park,0,0,4,2,166,51.529558,-0.178138
Entire home/apt,Westminster,Bryanston and Dorset Square,3,5,4,1,178,51.519891,-0.162899
Entire home/apt,Westminster,Lancaster Gate,12,4.5,5,2,165,51.515367,-0.181648
Entire home/apt,Westminster,Lancaster Gate,47,4.5,6,2,145,51.514846,-0.182559
Entire home/apt,Westminster,Hyde Park,8,4.5,4,2,172,51.51965,-0.169868
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,4,2,163,51.521372,-0.158538
Entire home/apt,Westminster,Marylebone High Street,6,4.5,2,0,178,51.516734,-0.149442
Entire home/apt,Westminster,Bryanston and Dorset Square,8,4.5,4,1,177,51.515395,-0.160454
Entire home/apt,Westminster,Little Venice,1,0,2,1,184,51.523938,-0.181922
Entire home/apt,Camden,Belsize,16,5,4,2,172,51.545533,-0.171907
Entire home/apt,Westminster,Marylebone High Street,3,4.5,2,0,172,51.519044,-0.158291
Entire home/apt,Westminster,Bayswater,46,5,2,1,166,51.516778,-0.185464
Entire home/apt,Westminster,Hyde Park,1,0,4,2,160,51.51553,-0.173491
Entire home/apt,Westminster,Lancaster Gate,24,4.5,6,2,184,51.516641,-0.181345
Entire home/apt,Westminster,Bryanston and Dorset Square,1,0,5,2,152,51.523598,-0.161112
Entire home/apt,Westminster,Lancaster Gate,25,4,6,2,166,51.516595,-0.1823
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,4,1,152,51.515896,-0.160814
Entire home/apt,Westminster,Regent's Park,4,5,3,1,166,51.525342,-0.176503
Entire home/apt,Westminster,Bayswater,4,5,3,1,152,51.518094,-0.185659
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,2,1,162,51.517361,-0.159245
Entire home/apt,Westminster,Church Street,1,0,6,2,178,51.520246,-0.170036
Entire home/apt,Westminster,Little Venice,0,0,3,2,184,51.523615,-0.18198
Entire home/apt,Westminster,Marylebone High Street,33,4.5,3,1,146,51.520507,-0.153117
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,3,2,178,51.515181,-0.159778
Entire home/apt,Westminster,Little Venice,4,4,4,2,166,51.525592,-0.181503
Entire home/apt,Westminster,Hyde Park,4,4,4,2,172,51.515504,-0.17582
Entire home/apt,Westminster,Lancaster Gate,33,4.5,5,2,165,51.514616,-0.181314
Entire home/apt,Westminster,Maida Vale,16,4.5,3,1,165,51.530127,-0.185624
Entire home/apt,Westminster,Little Venice,0,0,3,1,175,51.523979,-0.185633
Entire home/apt,Westminster,Hyde Park,0,0,3,1,151,51.514565,-0.166007
Entire home/apt,Westminster,Bayswater,0,0,3,1,165,51.517997,-0.18584
Entire home/apt,Westminster,Hyde Park,0,0,2,0,160,51.518738,-0.169317
Entire home/apt,Westminster,Church Street,3,4.5,3,2,152,51.525361,-0.173466
Entire home/apt,Westminster,Abbey Road,1,0,4,2,152,51.535782,-0.172985
Entire home/apt,Westminster,Hyde Park,56,4.5,4,1,151,51.516982,-0.17772
Entire home/apt,Westminster,Bryanston and Dorset Square,2,0,2,1,160,51.519811,-0.162321
Entire home/apt,Westminster,Bryanston and Dorset Square,9,4,1,0,152,51.518665,-0.159594
Entire home/apt,Westminster,Bryanston and Dorset Square,17,4,4,2,152,51.518384,-0.166573
Entire home/apt,Camden,West Hampstead,9,4.5,4,2,160,51.547707,-0.18525
Entire home/apt,Westminster,Lancaster Gate,0,0,8,3,160,51.515127,-0.181465
Entire home/apt,Westminster,Bryanston and Dorset Square,8,3.5,4,2,156,51.516534,-0.15775
Entire home/apt,Westminster,Bryanston and Dorset Square,43,4,6,3,150,51.519089,-0.159514
Entire home/apt,Westminster,Hyde Park,0,0,3,0,152,51.517137,-0.170145
Entire home/apt,Westminster,Little Venice,0,0,4,2,184,51.522313,-0.184133
Entire home/apt,Westminster,Bayswater,30,4.5,4,2,152,51.517771,-0.183441
Entire home/apt,Westminster,Hyde Park,0,0,4,2,177,51.516328,-0.18152
Entire home/apt,Westminster,Hyde Park,18,4.5,4,2,184,51.515289,-0.178337
Entire home/apt,Westminster,Hyde Park,70,4.5,4,1,152,51.514572,-0.176629
Entire home/apt,Westminster,Hyde Park,0,0,3,1,152,51.519114,-0.182708
Entire home/apt,Westminster,Hyde Park,0,0,4,2,178,51.515327,-0.16597
Entire home/apt,Westminster,Maida Vale,1,0,3,2,166,51.530372,-0.184737
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,3,2,172,51.514728,-0.160358
Entire home/apt,Westminster,Westbourne,11,4,5,2,177,51.519909,-0.183266
Entire home/apt,Westminster,Bayswater,12,4,4,1,152,51.516956,-0.184693
Entire home/apt,Westminster,Little Venice,10,4,4,2,152,51.526854,-0.183887
Entire home/apt,Westminster,Little Venice,3,5,5,2,166,51.525804,-0.179809
Entire home/apt,Westminster,Little Venice,1,0,2,0,160,51.523026,-0.185887
Entire home/apt,Westminster,Hyde Park,0,0,2,1,184,51.517502,-0.170943
Entire home/apt,Westminster,Bayswater,6,4.5,4,1,158,51.517607,-0.184678
Entire home/apt,Westminster,Regent's Park,4,4.5,4,1,151,51.527949,-0.168703
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,4,1,178,51.517592,-0.162345
Entire home/apt,Westminster,Bryanston and Dorset Square,3,5,3,2,166,51.519021,-0.163013
Entire home/apt,Westminster,Abbey Road,2,0,4,2,146,51.533892,-0.179732
Entire home/apt,Westminster,Bayswater,7,4.5,3,1,165,51.517624,-0.185734
Entire home/apt,Westminster,Bryanston and Dorset Square,32,5,4,1,160,51.522068,-0.159977
Entire home/apt,Westminster,Hyde Park,13,5,4,1,152,51.517084,-0.180135
Entire home/apt,Westminster,Bryanston and Dorset Square,2,0,4,2,178,51.520012,-0.162251
Entire home/apt,Westminster,Regent's Park,14,5,2,1,146,51.532781,-0.166453
Entire home/apt,Westminster,Hyde Park,0,0,3,0,166,51.518735,-0.171001
Entire home/apt,Westminster,Hyde Park,2,0,2,0,152,51.518823,-0.168853
Entire home/apt,Westminster,Hyde Park,2,0,2,0,152,51.518151,-0.169446
Entire home/apt,Westminster,Hyde Park,1,0,3,0,166,51.517,-0.170992
Entire home/apt,Westminster,Hyde Park,1,0,3,0,166,51.518813,-0.170238
Entire home/apt,Westminster,Hyde Park,1,0,3,0,166,51.518805,-0.170673
Entire home/apt,Westminster,Church Street,0,0,6,2,172,51.522363,-0.166834
Entire home/apt,Westminster,Hyde Park,1,0,2,0,160,51.517213,-0.169508
Entire home/apt,Westminster,Hyde Park,1,0,4,2,166,51.519135,-0.183674
Entire home/apt,Westminster,Bryanston and Dorset Square,2,0,2,0,172,51.518798,-0.159622
Entire home/apt,Westminster,Hyde Park,31,4.5,6,2,160,51.515187,-0.178753
Entire home/apt,Westminster,Bryanston and Dorset Square,4,5,4,3,184,51.52512,-0.162952
Entire home/apt,Westminster,Bryanston and Dorset Square,6,4,4,1,166,51.51828,-0.167118
Entire home/apt,Westminster,Bryanston and Dorset Square,66,4.5,4,1,152,51.52337,-0.164752
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,4,2,166,51.520311,-0.160339
Entire home/apt,Westminster,Church Street,3,4.5,9,3,151,51.522328,-0.17136
Entire home/apt,Westminster,Hyde Park,45,4.5,2,1,146,51.516405,-0.180773
Entire home/apt,Westminster,Hyde Park,17,5,6,2,175,51.515576,-0.180119
Entire home/apt,Westminster,Maida Vale,29,4.5,4,2,167,51.530207,-0.185893
Entire home/apt,Westminster,Abbey Road,24,4.5,8,1,184,51.534412,-0.181565
Entire home/apt,Westminster,Little Venice,9,4.5,5,2,178,51.524425,-0.183787
Entire home/apt,Westminster,Regent's Park,7,5,2,1,177,51.530496,-0.176401
Entire home/apt,Westminster,Little Venice,8,5,2,1,152,51.527053,-0.182218
Entire home/apt,Westminster,Bryanston and Dorset Square,6,3.5,4,1,160,51.523348,-0.15877
Entire home/apt,Westminster,Bryanston and Dorset Square,16,4,4,0,165,51.522964,-0.159173
Entire home/apt,Westminster,Abbey Road,7,4.5,5,2,152,51.538086,-0.182727
Entire home/apt,Westminster,Bryanston and Dorset Square,51,4.5,4,0,150,51.517583,-0.166158
Entire home/apt,Westminster,Hyde Park,1,0,3,0,178,51.518777,-0.170233
Entire home/apt,Westminster,Church Street,148,4.5,4,1,146,51.523288,-0.173371
Entire home/apt,Westminster,Church Street,58,4.5,4,2,166,51.522338,-0.16533
Entire home/apt,Westminster,Regent's Park,0,0,3,1,152,51.52847,-0.168428
Entire home/apt,Camden,St. Pancras and Somers Town,1,0,2,1,178,51.537884,-0.124702
Entire home/apt,Camden,Bloomsbury,7,4.5,3,1,178,51.525641,-0.124459
Entire home/apt,Camden,Bloomsbury,4,5,5,1,152,51.525379,-0.12518
Entire home/apt,Camden,King's Cross,4,4,5,1,152,51.526818,-0.123982
Entire home/apt,Camden,King's Cross,2,0,4,1,166,51.529256,-0.125475
Entire home/apt,Westminster,Marylebone High Street,0,0,2,1,172,51.519769,-0.152899
Entire home/apt,Westminster,Marylebone High Street,0,0,2,1,166,51.519216,-0.14902
Entire home/apt,Westminster,West End,0,0,2,1,151,51.518216,-0.137825
Entire home/apt,Westminster,Marylebone High Street,7,4,6,2,165,51.521836,-0.154302
Entire home/apt,Westminster,Marylebone High Street,0,0,4,2,166,51.521567,-0.153798
Entire home/apt,Camden,Bloomsbury,6,4,3,2,145,51.519743,-0.136598
Entire home/apt,Westminster,Marylebone High Street,2,0,4,1,166,51.520272,-0.146318
Entire home/apt,Westminster,Marylebone High Street,0,0,6,2,160,51.522854,-0.15313
Entire home/apt,Camden,Bloomsbury,5,5,4,2,152,51.525178,-0.124045
Entire home/apt,Camden,Bloomsbury,0,0,6,2,178,51.522321,-0.140562
Entire home/apt,Camden,Camden Town with Primrose Hill,7,4.5,4,2,178,51.538466,-0.14126
Entire home/apt,Camden,St. Pancras and Somers Town,6,4.5,2,1,160,51.537628,-0.137325
Entire home/apt,Camden,King's Cross,2,0,6,2,152,51.529446,-0.121612
Entire home/apt,Camden,Holborn and Covent Garden,0,0,6,2,177,51.515882,-0.125914
Entire home/apt,Camden,Cantelowes,6,4.5,4,1,152,51.541753,-0.136723
Entire home/apt,Westminster,West End,14,4.5,4,1,165,51.518278,-0.139547
Entire home/apt,Camden,Holborn and Covent Garden,13,5,2,1,178,51.51877,-0.124171
Entire home/apt,Camden,Bloomsbury,0,0,5,2,172,51.517882,-0.131697
Entire home/apt,Westminster,Marylebone High Street,0,0,16,1,156,51.51638,-0.149928
Entire home/apt,Camden,Camden Town with Primrose Hill,6,4.5,5,2,172,51.537333,-0.147723
Entire home/apt,Camden,Bloomsbury,19,4.5,4,1,172,51.524574,-0.136588
Entire home/apt,Camden,Regent's Park,0,0,2,1,178,51.526197,-0.1371
Entire home/apt,Camden,St. Pancras and Somers Town,22,5,4,2,146,51.535682,-0.134779
Entire home/apt,Camden,Regent's Park,1,0,2,1,166,51.53616,-0.142271
Entire home/apt,Camden,Regent's Park,0,0,4,2,152,51.526939,-0.138401
Entire home/apt,Camden,Regent's Park,0,0,3,1,166,51.530902,-0.145019
Entire home/apt,Camden,Regent's Park,11,5,2,1,166,51.534367,-0.140056
Entire home/apt,Westminster,Marylebone High Street,0,0,2,1,178,51.516677,-0.151464
Entire home/apt,Camden,St. Pancras and Somers Town,2,0,4,1,146,51.532689,-0.134085
Entire home/apt,Westminster,West End,12,4.5,4,1,165,51.518331,-0.140757
Entire home/apt,Westminster,Bryanston and Dorset Square,0,0,2,1,166,51.515645,-0.157797
Entire home/apt,Camden,Bloomsbury,3,3.5,4,1,178,51.518399,-0.13427
Entire home/apt,Westminster,West End,45,4.5,4,0,146,51.51482,-0.131536
Entire home/apt,Camden,Bloomsbury,1,0,4,1,184,51.519435,-0.135099
Entire home/apt,Camden,Bloomsbury,0,0,3,2,160,51.521503,-0.135142
Entire home/apt,Camden,Bloomsbury,0,0,4,1,155,51.522794,-0.124544
Entire home/apt,Westminster,Marylebone High Street,0,0,2,1,152,51.520671,-0.158178
Entire home/apt,Camden,Holborn and Covent Garden,33,4.5,3,1,155,51.514974,-0.127479
Entire home/apt,Westminster,West End,6,5,4,2,176,51.517776,-0.145795
Entire home/apt,Camden,Bloomsbury,29,4.5,2,0,152,51.523939,-0.123249
Entire home/apt,Westminster,Marylebone High Street,0,0,4,1,160,51.516891,-0.151185
Entire home/apt,Westminster,West End,2,0,2,1,152,51.515221,-0.135122
Entire home/apt,Hackney,Hoxton East & Shoreditch,1,0,4,2,172,51.525026,-0.085074
Entire home/apt,Hackney,Hoxton West,8,4.5,4,1,160,51.530894,-0.089812
Entire home/apt,Hackney,Hoxton West,37,4.5,4,1,166,51.528377,-0.090019
Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,19,5,2,1,146,51.518533,-0.073659
Entire home/apt,Hackney,Hoxton West,112,5,5,2,146,51.531995,-0.093619
Entire home/apt,Hackney,Hoxton West,3,2.5,7,2,166,51.532157,-0.088611
Entire home/apt,Hackney,Hoxton West,39,5,4,1,182,51.52829,-0.090569
Entire home/apt,Hackney,Hoxton West,82,4.5,6,2,146,51.529769,-0.08476
Entire home/apt,Islington,Caledonian,7,4.5,5,1,152,51.539083,-0.119471
Entire home/apt,Haringey,Stroud Green,10,4.5,4,2,172,51.572269,-0.113999
Entire home/apt,Haringey,Stroud Green,45,4.5,4,2,152,51.572352,-0.112
Entire home/apt,Islington,Caledonian,3,4.5,3,0,146,51.541463,-0.117974
Entire home/apt,Islington,Finsbury Park,2,0,4,2,163,51.560561,-0.121406
Entire home/apt,Islington,Barnsbury,1,0,3,2,178,51.541924,-0.112738
Entire home/apt,Islington,Highbury West,1,0,2,1,152,51.552991,-0.100069
Entire home/apt,Islington,St. Mary's,8,4.5,4,2,152,51.545912,-0.10542
Entire home/apt,Islington,St. Peter's,30,5,4,2,146,51.539181,-0.095257
Entire home/apt,Islington,St. Mary's,1,0,5,2,146,51.539344,-0.101535
Entire home/apt,Islington,St. Mary's,0,0,4,1,160,51.543168,-0.102525
Entire home/apt,Islington,Finsbury Park,1,0,4,1,152,51.56456,-0.109413
Entire home/apt,Islington,Barnsbury,3,5,4,2,152,51.544142,-0.110121
Entire home/apt,Islington,Caledonian,45,4.5,6,3,152,51.543112,-0.12195
Entire home/apt,Islington,Highbury East,8,4.5,6,3,160,51.551749,-0.102773
Entire home/apt,Hackney,Woodberry Down,8,4,6,2,152,51.57089,-0.088871
Entire home/apt,Hackney,Clissold,0,0,5,3,166,51.564508,-0.089972
Entire home/apt,Hackney,Dalston,1,0,6,2,152,51.544366,-0.074625
Entire home/apt,Hackney,Hackney Central,6,4.5,6,3,178,51.547612,-0.067159
Entire home/apt,Islington,Mildmay,2,0,6,2,178,51.547866,-0.087897
Entire home/apt,Hackney,Cazenove,0,0,2,2,152,51.565014,-0.072576
Entire home/apt,Islington,Canonbury,100,5,5,2,183,51.541634,-0.090067
Entire home/apt,Islington,Mildmay,0,0,5,3,178,51.550555,-0.090146
Entire home/apt,Islington,Mildmay,0,0,6,2,178,51.550375,-0.088527
Entire home/apt,Islington,Mildmay,2,0,4,2,152,51.549853,-0.083303
Entire home/apt,Islington,Canonbury,2,0,5,2,166,51.54269,-0.088768
Entire home/apt,Hackney,De Beauvoir,5,5,3,2,146,51.545747,-0.083338
Entire home/apt,Camden,Holborn and Covent Garden,7,5,6,1,172,51.522625,-0.114785
Entire home/apt,Islington,Clerkenwell,3,3.5,3,1,146,51.531219,-0.112052
Entire home/apt,Islington,Clerkenwell,3,4.5,2,1,160,51.522808,-0.105087
Entire home/apt,Islington,Bunhill,5,4.5,3,1,152,51.52298,-0.09412
Entire home/apt,Islington,Bunhill,0,0,2,1,152,51.523273,-0.099162
Entire home/apt,Hackney,Hoxton West,0,0,4,1,177,51.531034,-0.083786
Entire home/apt,Hackney,Hoxton East & Shoreditch,59,5,6,1,150,51.528742,-0.082646
Entire home/apt,Camden,Holborn and Covent Garden,17,4,4,1,172,51.519631,-0.107709
Entire home/apt,Islington,Barnsbury,0,0,2,1,152,51.536308,-0.115602
Entire home/apt,Tower Hamlets,Weavers,7,5,5,1,152,51.525196,-0.074152
Entire home/apt,Islington,St. Peter's,3,4.5,4,1,160,51.537705,-0.099677
Entire home/apt,Islington,St. Peter's,48,5,4,1,152,51.534159,-0.100113
Entire home/apt,Islington,Highbury East,73,5,2,1,152,51.550865,-0.106386
Entire home/apt,Hackney,Hoxton East & Shoreditch,0,0,4,2,184,51.534644,-0.082772
Entire home/apt,Islington,Caledonian,8,4.5,5,2,152,51.531197,-0.118664
Entire home/apt,Islington,Caledonian,6,4.5,4,1,146,51.536594,-0.118282
Entire home/apt,Hackney,Hoxton East & Shoreditch,36,5,2,1,146,51.528838,-0.083316
Entire home/apt,Islington,Bunhill,39,4.5,4,1,146,51.526908,-0.095214
Entire home/apt,Hackney,Hoxton West,10,4.5,6,2,152,51.529538,-0.085052
Entire home/apt,Islington,Bunhill,63,5,2,0,152,51.522689,-0.099971
Entire home/apt,Islington,Clerkenwell,18,5,6,2,166,51.527858,-0.114821
Entire home/apt,Islington,Bunhill,32,5,4,2,152,51.522867,-0.093737
Entire home/apt,Islington,St. Peter's,12,5,4,2,146,51.536881,-0.090761
Entire home/apt,Islington,Clerkenwell,10,4,2,1,152,51.530327,-0.116046
Entire home/apt,Islington,Bunhill,7,5,6,2,178,51.521877,-0.101641
Entire home/apt,Islington,Clerkenwell,10,5,2,1,152,51.529796,-0.113381
Entire home/apt,Islington,Canonbury,43,5,4,1,165,51.544631,-0.088848
